srch,y,x,address
경기도 광주시 곤지암읍 삼리,37.3512673181098,127.327351952716,경기 광주시 곤지암읍 삼리 72-1
경기도 광주시 곤지암읍 수양리,37.3265813733199,127.381935120894,경기 광주시 곤지암읍 수양리
경기도 광주시 곤지암읍 신대리,37.3561369958346,127.336154613154,경기 광주시 곤지암읍 신대리 97
경기도 광주시 곤지암읍 연곡리,37.3687319684385,127.387264939122,경기 광주시 곤지암읍 연곡리
경기도 광주시 곤지암읍 열미리,37.3855201918971,127.357365074972,경기 광주시 곤지암읍 열미리
경기도 광주시 곤지암읍 오향리,37.3759108297779,127.377375467723,경기 광주시 곤지암읍 오향리 산 30
경기도 광주시 곤지암읍 유사리,37.3673780129456,127.418654813781,경기 광주시 곤지암읍 유사리
경기도 광주시 곤지암읍 이선리,37.3586301642549,127.442617266795,경기 광주시 곤지암읍 이선리
경기도 광주시 남종면 분원리,37.4995885939123,127.303032917488,경기 광주시 남종면 분원리 250-3
경기도 광주시 남한산성면 검복리,37.4600064362724,127.186474629863,경기 광주시 남한산성면 검복리 산 99-4
경기도 광주시 남한산성면 광지원리,37.4628998565734,127.252327220741,경기 광주시 남한산성면 광지원리
경기도 광주시 남한산성면 불당리,37.4453872528791,127.195556891978,경기 광주시 남한산성면 불당리 산 103
경기도 광주시 도척면 궁평리,37.3373442749783,127.316905281277,경기 광주시 도척면 궁평리
경기도 광주시 도척면 노곡리,37.2921246250012,127.342329472899,경기 광주시 도척면 노곡리
경기도 광주시 도척면 도웅리,37.3413870557038,127.289165454149,경기 광주시 도척면 도웅리 산 33
경기도 광주시 도척면 방도리,37.2863325187131,127.334860508251,경기 광주시 도척면 방도리
경기도 광주시 도척면 상림리,37.2976475836636,127.281626264981,경기 광주시 도척면 상림리
경기도 광주시 도척면 유정리,37.2931671533392,127.293690438379,경기 광주시 도척면 유정리
경기도 광주시 도척면 진우리,37.3112770537082,127.349694522263,경기 광주시 도척면 진우리
경기도 광주시 도척면 추곡리,37.2862388740476,127.309685661865,경기 광주시 도척면 추곡리
경기도 광주시 목동,37.3831982484498,127.187111921031,경기 광주시 목동 572
경기도 광주시 목현동,37.4385683444568,127.229641614199,경기 광주시 목현동 93
경기도 광주시 삼동,37.4198968393799,127.188215392123,경기 광주시 삼동
경기도 광주시 송정동,37.4385683444568,127.229641614199,경기 광주시 목현동 93
경기도 광주시 쌍령동,37.3987173537806,127.272467633492,경기 광주시 쌍령동
경기도 광주시 역동,37.4039335093409,127.262438954202,경기 광주시 역동
경기도 광주시 오포읍 고산리,37.373839874777,127.215873596531,경기 광주시 오포읍 고산리
경기도 광주시 오포읍 능평리,37.3562597583713,127.166375640808,경기 광주시 오포읍 능평리 351-1
경기도 광주시 오포읍 매산리,37.3477148739729,127.266572482754,경기 광주시 오포읍 매산리
경기도 광주시 오포읍 문형리,37.3394754970573,127.201122979833,경기 광주시 오포읍 문형리
경기도 광주시 오포읍 신현리,37.3605376224474,127.147520594291,경기 광주시 오포읍 신현리 산 116-1
경기도 광주시 오포읍 양벌리,37.3685473773304,127.277199286179,경기 광주시 오포읍 양벌리
경기도 광주시 오포읍 추자리,37.3647391974901,127.219965607137,경기 광주시 오포읍 추자리
경기도 광주시 장지동,37.3882007416821,127.247853406938,경기 광주시 장지동
경기도 광주시 중대동,37.4024904301144,127.218883234177,경기 광주시 중대동 241
경기도 광주시 직동,37.3954334521584,127.168377519957,경기 광주시 직동 산 27
경기도 광주시 초월읍 대쌍령리,37.3826735259442,127.288533525647,경기 광주시 초월읍 대쌍령리 288-1
경기도 광주시 초월읍 도평리,37.39721779030939,127.29329412866804,경기 광주시 초월읍 도평리 191
경기도 광주시 초월읍 무갑리,37.4162275386304,127.341271366053,경기 광주시 초월읍 무갑리 822
경기도 광주시 초월읍 선동리,37.3904361113655,127.315579310938,경기 광주시 초월읍 선동리
경기도 광주시 초월읍 신월리,37.4045985258799,127.333235623528,경기 광주시 초월읍 신월리
경기도 광주시 초월읍 쌍동리,37.3786366197657,127.291607188475,경기 광주시 초월읍 쌍동리
경기도 광주시 초월읍 용수리,37.388407489758,127.305796335755,경기 광주시 초월읍 용수리
경기도 광주시 초월읍 지월리,37.4256007774754,127.296159194085,경기 광주시 초월읍 지월리 산 29-5
경기도 광주시 초월읍 학동리,37.3733640556471,127.33378382769,경기 광주시 초월읍 학동리
경기도 광주시 탄벌동,37.4088469419193,127.23809004973,경기 광주시 탄벌동
경기도 광주시 태전동,37.3884894715624,127.235306504197,경기 광주시 태전동
경기도 광주시 퇴촌면 관음리,37.457811728565076,127.33216954385807,경기 광주시 퇴촌면 관음리 495-2
경기도 광주시 퇴촌면 광동리,37.4717888956289,127.302364461911,경기 광주시 퇴촌면 광동리 530
경기도 광주시 퇴촌면 도수리,37.4673036875216,127.326080254906,경기 광주시 퇴촌면 도수리 290
경기도 광주시 퇴촌면 영동리,37.47936517456279,127.35881998416738,경기 광주시 퇴촌면 영동리 산 31-1
경기도 광주시 퇴촌면 우산리,37.4216047838853,127.388011541866,경기 광주시 퇴촌면 우산리 500
경기도 구리시 갈매동,37.6384950113659,127.121511113891,경기 구리시 갈매동
경기도 구리시 교문동,37.5811215552285,127.136610876847,경기 구리시 교문동 593-1
경기도 구리시 사노동,37.636189845082,127.136738825241,경기 구리시 사노동
경기도 구리시 수택동,37.5996187540969,127.141337361805,경기 구리시 수택동 408
경기도 구리시 아천동,37.5666859227477,127.102740611436,경기 구리시 아천동 산 49-1
경기도 구리시 인창동,37.6194224309609,127.132050441087,경기 구리시 인창동 66
경기도 구리시 토평동,37.5888982698958,127.160071492276,경기 구리시 토평동 6
경기도 군포시 금정동,37.354540643037,126.938394991075,경기 군포시 금정동 산 33-15
경기도 군포시 당동,37.3565420650537,126.940623745955,경기 군포시 당동
경기도 군포시 당정동,37.34357320966705,126.94751470381897,경기 군포시 당정동 761
경기도 군포시 대야미동,37.3302778832792,126.915355906989,경기 군포시 대야미동 636-7
경기도 군포시 도마교동,37.3127137567332,126.924237834494,경기 군포시 도마교동 314-1
경기도 군포시 부곡동,37.3261512308824,126.938883029021,경기 군포시 부곡동
경기도 군포시 산본동,37.3728307163319,126.91404817172,경기 군포시 산본동
경기도 김포시 감정동,37.6267057599551,126.69057927636,경기 김포시 감정동 274-11
경기도 김포시 걸포동,37.6314050541335,126.710362544403,경기 김포시 걸포동
경기도 김포시 고촌읍 신곡리,37.6072604368645,126.783453599887,경기 김포시 고촌읍 신곡리 132-5
경기도 김포시 고촌읍 전호리,37.5863978149423,126.779931770598,경기 김포시 고촌읍 전호리
경기도 김포시 고촌읍 태리,37.5817718574729,126.755092880216,경기 김포시 고촌읍 태리
경기도 김포시 고촌읍 풍곡리,37.6040179332891,126.763354920345,경기 김포시 고촌읍 풍곡리
경기도 김포시 고촌읍 향산리,37.6143293934228,126.753074276702,경기 김포시 고촌읍 향산리
경기도 김포시 구래동,37.6461746797777,126.635257459119,경기 김포시 구래동 6786
경기도 김포시 대곶면 거물대리,37.67063529070341,126.59863197392377,경기 김포시 대곶면 거물대리 497
경기도 김포시 대곶면 대능리,37.6356981834903,126.602915564154,경기 김포시 대곶면 대능리 100-4
경기도 김포시 대곶면 대명리,37.6399591224306,126.543450846498,경기 김포시 대곶면 대명리 487-9
경기도 김포시 대곶면 대벽리,37.6169719956524,126.564060806888,경기 김포시 대곶면 대벽리
경기도 김포시 대곶면 상마리,37.6386200004131,126.588955213075,경기 김포시 대곶면 상마리 산 27
경기도 김포시 대곶면 석정리,37.6801257549509,126.568661286627,경기 김포시 대곶면 석정리 4
경기도 김포시 대곶면 송마리,37.650034983274864,126.57460769601937,경기 김포시 대곶면 송마리 964-2
경기도 김포시 대곶면 쇄암리,37.6809497947505,126.531491637073,경기 김포시 대곶면
경기도 김포시 대곶면 신안리,37.6510392499803,126.535582257854,경기 김포시 대곶면 신안리 산 105
경기도 김포시 대곶면 약암리,37.6311396560501,126.559383132763,경기 김포시 대곶면 약암리
경기도 김포시 대곶면 오니산리,37.6693014809003,126.608440128326,경기 김포시 대곶면 오니산리
경기도 김포시 대곶면 율생리,37.6386982689788,126.590735838591,경기 김포시 대곶면 율생리 117
경기도 김포시 대곶면 초원지리,37.6567882610584,126.594435258664,경기 김포시 대곶면 초원지리 386-3
경기도 김포시 마산동,37.6461746797777,126.635257459119,경기 김포시 구래동 6786
경기도 김포시 북변동,37.6246610442938,126.70993560229,경기 김포시 북변동 371-1
경기도 김포시 사우동,37.6168968746522,126.709413028048,경기 김포시 사우동
경기도 김포시 양촌읍 구래리,37.6529735106654,126.620982074935,경기 김포시 양촌읍 구래리 191-9
경기도 김포시 양촌읍 누산리,37.6787990962958,126.656273428814,경기 김포시 양촌읍 누산리
경기도 김포시 양촌읍 대포리,37.617086133102,126.629070289828,경기 김포시 양촌읍 대포리 산 32-3
경기도 김포시 양촌읍 석모리,37.6558230396126,126.660853445107,경기 김포시 양촌읍 석모리
경기도 김포시 양촌읍 양곡리,37.655274646313124,126.6137720344251,경기 김포시 양촌읍 양곡리 308-7
경기도 김포시 양촌읍 유현리,37.64174222596719,126.61468168489102,경기 김포시 양촌읍 유현리 275-7
경기도 김포시 양촌읍 학운리,37.5978704333806,126.601581188497,경기 김포시 양촌읍 학운리
경기도 김포시 양촌읍 흥신리,37.6714121959404,126.612450645278,경기 김포시 양촌읍 흥신리
경기도 김포시 운양동,37.645383295997,126.695496486523,경기 김포시 운양동 292-8
경기도 김포시 월곶면 갈산리,37.699784871626,126.56180287266,경기 김포시 월곶면 갈산리
경기도 김포시 월곶면 개곡리,37.7415257952774,126.580903311117,경기 김포시 월곶면 개곡리 1193
경기도 김포시 월곶면 고막리,37.727903271762,126.560144447526,경기 김포시 월곶면 고막리
경기도 김포시 월곶면 고양리,37.6837401982453,126.547436168493,경기 김포시 월곶면 고양리
경기도 김포시 월곶면 군하리,37.7168617155631,126.551712490546,경기 김포시 월곶면 군하리 216-2
경기도 김포시 월곶면 보구곶리,37.7768991940267,126.535231887073,경기 김포시 월곶면 보구곶리 산 2
경기도 김포시 월곶면 포내리,37.7175361920624,126.536020371211,경기 김포시 월곶면 포내리 168-2
경기도 김포시 장기동,37.642909723708534,126.67378252510098,경기 김포시 장기동 1539
